,year_t,exporter_i,importer_j,hscode_k,value_v,quantity_q,hs,product
5980,2016,724,70,30381,2.145,0.994,HS12,meat
5981,2016,724,76,30381,4767.68,2829.252,HS12,meat
5982,2016,724,100,30281,10.593,4.932,HS12,meat
5983,2016,724,100,30381,493.782,193.045,HS12,meat
5984,2016,724,100,30382,73.171,27.452,HS12,meat
5985,2016,724,132,30381,5.255,2.064,HS12,meat
5986,2016,724,152,30381,0.598,0.18,HS12,meat
5987,2016,724,156,30381,2819.232,354.997,HS12,meat
5988,2016,724,191,30281,4.484,1.116,HS12,meat
5989,2016,724,191,30381,78.511,38.755,HS12,meat
5990,2016,724,191,30382,7.341,1.253,HS12,meat
5991,2016,724,192,30381,0.582,0.08,HS12,meat
5992,2016,724,196,30381,286.171,115.795,HS12,meat
5993,2016,724,203,30281,2.965,0.201,HS12,meat
5994,2016,724,203,30381,150.898,62.375,HS12,meat
5995,2016,724,208,30281,18.209,3.781,HS12,meat
5996,2016,724,208,30381,39.471,21.973,HS12,meat
5997,2016,724,214,30381,0.984,0.12,HS12,meat
5998,2016,724,226,30381,0.175,0.018,HS12,meat
5999,2016,724,251,30281,168.591,21.113,HS12,meat
6000,2016,724,251,30282,68.912,52.732,HS12,meat
6001,2016,724,251,30381,449.047,201.325,HS12,meat
6002,2016,724,251,30382,41.294,6.686,HS12,meat
6003,2016,724,268,30381,14.047,8.554,HS12,meat
6004,2016,724,276,30281,31.087,16.578,HS12,meat
6005,2016,724,276,30282,3.122,0.394,HS12,meat
6006,2016,724,276,30381,17.96,8.006,HS12,meat
6007,2016,724,276,30382,3.173,0.6,HS12,meat
6008,2016,724,292,30281,0.156,0.06,HS12,meat
6009,2016,724,292,30282,0.129,0.021,HS12,meat
6010,2016,724,292,30381,19.948,2.073,HS12,meat
6011,2016,724,300,30281,28.563,2.983,HS12,meat
6012,2016,724,300,30282,12.242,2.95,HS12,meat
6013,2016,724,300,30381,2144.229,1138.257,HS12,meat
6014,2016,724,300,30382,42.51,13.364,HS12,meat
6015,2016,724,344,30381,8792.472,508.005,HS12,meat
6016,2016,724,348,30381,23.151,9.126,HS12,meat
6017,2016,724,360,30381,45.879,3.454,HS12,meat
6018,2016,724,380,30281,1175.425,198.078,HS12,meat
6019,2016,724,380,30282,130.975,24.067,HS12,meat
6020,2016,724,380,30381,9368.548,2866.301,HS12,meat
6021,2016,724,380,30382,277.693,96.526,HS12,meat
6022,2016,724,384,30281,0.039,0.003,HS12,meat
6023,2016,724,392,30381,4875.357,213.639,HS12,meat
6024,2016,724,410,30382,822.994,294.197,HS12,meat
6025,2016,724,428,30381,59.971,16.368,HS12,meat
6026,2016,724,434,30381,70.298,51.224,HS12,meat
6027,2016,724,442,30281,0.28,0.009,HS12,meat
6028,2016,724,470,30281,6.72,1.65,HS12,meat
6029,2016,724,470,30381,75.218,26.197,HS12,meat
6030,2016,724,480,30382,0.331,0.189,HS12,meat
6031,2016,724,484,30381,25.9,13.001,HS12,meat
6032,2016,724,490,30381,423.415,44.146,HS12,meat
6033,2016,724,498,30281,0.176,0.02,HS12,meat
6034,2016,724,498,30381,2.613,1.7,HS12,meat
6035,2016,724,499,30381,0.837,0.293,HS12,meat
6036,2016,724,499,30382,1.985,0.504,HS12,meat
6037,2016,724,504,30381,569.43,609.797,HS12,meat
6038,2016,724,516,30381,30.686,12.92,HS12,meat
6039,2016,724,528,30281,94.594,1.678,HS12,meat
6040,2016,724,528,30381,23.036,15.102,HS12,meat
6041,2016,724,528,30382,2.693,0.589,HS12,meat
6042,2016,724,604,30381,28.003,18.087,HS12,meat
6043,2016,724,616,30281,3.202,1.316,HS12,meat
6044,2016,724,616,30381,37.584,23.008,HS12,meat
6045,2016,724,620,30281,218.33,590.438,HS12,meat
6046,2016,724,620,30282,554.648,65.293,HS12,meat
6047,2016,724,620,30381,6532.843,3628.866,HS12,meat
6048,2016,724,620,30382,2811.594,839.77,HS12,meat
6049,2016,724,642,30381,27.289,16.513,HS12,meat
6050,2016,724,642,30382,0.063,0.022,HS12,meat
6051,2016,724,688,30381,1.531,0.728,HS12,meat
6052,2016,724,702,30381,3100.859,807.444,HS12,meat
6053,2016,724,703,30381,7.218,6.305,HS12,meat
6054,2016,724,704,30381,1998.203,1063.156,HS12,meat
6055,2016,724,705,30281,3.274,1.073,HS12,meat
6056,2016,724,705,30381,41.047,31.601,HS12,meat
6057,2016,724,757,30381,1.747,0.729,HS12,meat
6058,2016,724,757,30382,1.765,0.956,HS12,meat
6059,2016,724,784,30381,17.386,0.49,HS12,meat
6060,2016,724,788,30381,19.341,21.962,HS12,meat
6061,2016,724,804,30381,44.204,27.553,HS12,meat
6062,2016,724,804,30382,1.364,0.984,HS12,meat
6063,2016,724,826,30281,0.054,0.015,HS12,meat
6064,2016,724,826,30282,0.49,0.122,HS12,meat
6065,2016,724,826,30381,7.152,26.13,HS12,meat
6066,2016,724,842,30381,41.02,2.109,HS12,meat
6067,2016,724,858,30381,419.44,474.26,HS12,meat
6068,2016,740,40,30281,1.764,0.42,HS12,meat
6069,2016,740,246,30381,0.083,0.02,HS12,meat
6070,2016,740,410,30382,27.314,13.24,HS12,meat
6071,2016,740,528,30381,73.111,30.478,HS12,meat
6072,2016,740,752,30381,0.229,0.19,HS12,meat
6073,2016,740,780,30281,2.837,2.153,HS12,meat
6074,2016,740,780,30381,34.554,32.081,HS12,meat
6075,2016,752,56,30281,16.07,5.069,HS12,meat
6076,2016,752,56,30282,17.958,6.697,HS12,meat
6077,2016,752,56,30382,0.15,0.057,HS12,meat
6078,2016,752,208,30281,116.788,52.214,HS12,meat
6079,2016,752,208,30282,8.325,3.776,HS12,meat
6080,2016,752,251,30281,1.285,0.548,HS12,meat
6081,2016,752,251,30282,3.27,3,HS12,meat
6082,2016,752,276,30281,4.088,1.743,HS12,meat
6083,2016,752,276,30282,1.285,0.413,HS12,meat
6084,2016,752,528,30281,0.393,0.392,HS12,meat
6085,2016,752,528,30282,0.08,0.021,HS12,meat
6086,2016,752,528,30382,0.544,0.174,HS12,meat
6087,2016,752,620,30282,0.701,0.249,HS12,meat
6088,2016,752,724,30281,2.579,0.424,HS12,meat
6089,2016,752,826,30281,61.079,26.149,HS12,meat
6090,2016,752,826,30282,1.321,0.854,HS12,meat
6091,2016,764,76,30381,43.085,21.5,HS12,meat
6092,2016,764,156,30382,3.148,0.966,HS12,meat
6093,2016,764,344,30381,6.216,3.253,HS12,meat
6094,2016,764,392,30282,0.571,0.016,HS12,meat
6095,2016,764,410,30382,67.216,32.592,HS12,meat
6096,2016,764,458,30282,1.786,1.26,HS12,meat
6097,2016,764,490,30381,19.613,41.643,HS12,meat
6098,2016,764,702,30282,23.567,21.39,HS12,meat
6099,2016,764,702,30381,38.496,12.418,HS12,meat
6100,2016,764,702,30382,32.252,12.82,HS12,meat
6101,2016,780,52,30381,0.722,0.595,HS12,meat
6102,2016,780,124,30281,84.95,16.646,HS12,meat
6103,2016,780,276,30281,0.028,0.005,HS12,meat
6104,2016,780,276,30381,0.328,0.021,HS12,meat
6105,2016,780,328,30381,3,2,HS12,meat
6106,2016,780,344,30381,423.805,226.654,HS12,meat
6107,2016,780,842,30281,13.088,2.297,HS12,meat
6108,2016,780,858,30381,43.896,54.233,HS12,meat
6109,2016,780,862,30381,1.816,1.255,HS12,meat
6110,2016,784,288,30282,0.219,0.039,HS12,meat
6111,2016,784,462,30281,2.061,0.062,HS12,meat
6112,2016,784,512,30381,3.268,2,HS12,meat
6113,2016,788,12,30282,2.939,1.722,HS12,meat
6114,2016,788,643,30281,1.542,0.113,HS12,meat
6115,2016,792,196,30282,2.35,0.889,HS12,meat
6116,2016,792,203,30382,13.689,7.027,HS12,meat
6117,2016,792,300,30281,182.181,41.634,HS12,meat
6118,2016,792,300,30282,12.191,4.603,HS12,meat
6119,2016,792,384,30282,0.081,0.006,HS12,meat
6120,2016,792,410,30382,0.091,0.005,HS12,meat
6121,2016,792,430,30281,0.12,0.04,HS12,meat
6122,2016,792,470,30281,0.113,0.04,HS12,meat
6123,2016,792,584,30281,0.121,0.03,HS12,meat
6124,2016,792,591,30281,0.431,0.09,HS12,meat
6125,2016,792,705,30281,0.171,0.018,HS12,meat
6126,2016,792,807,30281,0.048,0.004,HS12,meat
6127,2016,826,56,30281,14.433,8.263,HS12,meat
6128,2016,826,56,30282,219.832,8.391,HS12,meat
6129,2016,826,56,30382,0.078,0.011,HS12,meat
6130,2016,826,196,30382,0.577,0.119,HS12,meat
6131,2016,826,208,30281,1.014,0.35,HS12,meat
6132,2016,826,251,30281,552.81,257.05,HS12,meat
6133,2016,826,251,30282,1021.861,156.157,HS12,meat
6134,2016,826,251,30381,46.195,56.798,HS12,meat
6135,2016,826,251,30382,1.439,0.216,HS12,meat
6136,2016,826,276,30281,0.016,0.006,HS12,meat
6137,2016,826,276,30282,0.12,0.02,HS12,meat
6138,2016,826,372,30281,129.797,121.768,HS12,meat
6139,2016,826,372,30282,8.369,1.116,HS12,meat
6140,2016,826,372,30381,16.135,28.022,HS12,meat
6141,2016,826,372,30382,0.022,0.005,HS12,meat
6142,2016,826,380,30281,141.227,8.112,HS12,meat
6143,2016,826,380,30282,16.997,1.638,HS12,meat
6144,2016,826,380,30381,20.646,5.701,HS12,meat
6145,2016,826,380,30382,0.163,0.015,HS12,meat
6146,2016,826,442,30282,44.146,4.951,HS12,meat
6147,2016,826,528,30281,63.233,33.158,HS12,meat
6148,2016,826,528,30282,119.276,14.544,HS12,meat
6149,2016,826,528,30382,39.577,10.891,HS12,meat
6150,2016,826,702,30282,0.126,0.01,HS12,meat
6151,2016,826,724,30281,178.498,17.109,HS12,meat
6152,2016,826,724,30282,334.241,106.592,HS12,meat
6153,2016,826,724,30381,163.25,97.628,HS12,meat
6154,2016,826,724,30382,2.581,0.707,HS12,meat
6155,2016,826,784,30282,0.08,0.005,HS12,meat
6156,2016,834,490,30381,8.917,15.953,HS12,meat
6157,2016,842,12,30381,56,19.875,HS12,meat
6158,2016,842,32,30382,13.282,6.025,HS12,meat
6159,2016,842,36,30381,92.88,20.64,HS12,meat
6160,2016,842,44,30381,3.376,2.371,HS12,meat
6161,2016,842,44,30382,3,1.2,HS12,meat
6162,2016,842,56,30281,19.44,3.12,HS12,meat
6163,2016,842,56,30381,345.394,259.71,HS12,meat
6164,2016,842,56,30382,243.484,57.378,HS12,meat
6165,2016,842,70,30281,0.12,0.012,HS12,meat
6166,2016,842,76,30381,22.644,3.245,HS12,meat
6167,2016,842,84,30382,15.859,11.771,HS12,meat
6168,2016,842,124,30281,456.072,193.254,HS12,meat
6169,2016,842,124,30282,676.786,203.335,HS12,meat
6170,2016,842,136,30382,5.4,0.34,HS12,meat
6171,2016,842,152,30382,5.39,4.736,HS12,meat
6172,2016,842,156,30381,141.172,42.446,HS12,meat
6173,2016,842,156,30382,124.237,76.888,HS12,meat
6174,2016,842,170,30381,7038.489,1436.908,HS12,meat
6175,2016,842,188,30381,32.913,5.633,HS12,meat
6176,2016,842,188,30382,17.021,7.721,HS12,meat
6177,2016,842,203,30381,109.235,37.461,HS12,meat
6178,2016,842,218,30382,8.884,4.947,HS12,meat
6179,2016,842,251,30281,1489.595,232.162,HS12,meat
6180,2016,842,251,30282,2882.468,602.828,HS12,meat
6181,2016,842,251,30381,3306.862,933.412,HS12,meat
6182,2016,842,251,30382,4597.81,1059.18,HS12,meat
6183,2016,842,276,30381,422.14,278.576,HS12,meat
6184,2016,842,276,30382,1.771,0.46,HS12,meat
6185,2016,842,328,30382,3.115,0.45,HS12,meat
6186,2016,842,344,30381,1301.808,517.006,HS12,meat
6187,2016,842,344,30382,215.232,42.594,HS12,meat
6188,2016,842,376,30281,5.53,1.29,HS12,meat
6189,2016,842,380,30281,314.617,57.001,HS12,meat
6190,2016,842,380,30282,62.837,6.471,HS12,meat
6191,2016,842,392,30382,278.924,87.945,HS12,meat
6192,2016,842,404,30382,147.626,28.791,HS12,meat
6193,2016,842,410,30282,33.312,11.591,HS12,meat
6194,2016,842,410,30381,231.601,120.925,HS12,meat
6195,2016,842,410,30382,9862.703,2531.041,HS12,meat
6196,2016,842,442,30381,0.336,0.055,HS12,meat
6197,2016,842,442,30382,0.873,0.1,HS12,meat
6198,2016,842,484,30281,120.733,82.579,HS12,meat
6199,2016,842,484,30381,128.573,39.964,HS12,meat
6200,2016,842,484,30382,17.717,5.959,HS12,meat
6201,2016,842,490,30381,110.75,8.39,HS12,meat
6202,2016,842,528,30281,2601.063,512.641,HS12,meat
6203,2016,842,528,30282,182.495,30.888,HS12,meat
6204,2016,842,528,30381,399.763,282.212,HS12,meat
6205,2016,842,528,30382,6.103,2.135,HS12,meat
6206,2016,842,558,30382,2.76,1.3,HS12,meat
6207,2016,842,604,30382,52.299,49.118,HS12,meat
6208,2016,842,620,30382,62.209,17.48,HS12,meat
6209,2016,842,643,30382,67.066,35.235,HS12,meat
6210,2016,842,702,30381,520.945,174.977,HS12,meat
6211,2016,842,705,30281,0.244,0.03,HS12,meat
6212,2016,842,710,30381,94.413,19.78,HS12,meat
6213,2016,842,724,30282,132.787,27.992,HS12,meat
6214,2016,842,724,30381,2.169,0.52,HS12,meat
6215,2016,842,724,30382,41.735,12.259,HS12,meat
6216,2016,842,740,30382,35.533,23.22,HS12,meat
6217,2016,842,752,30382,20.351,9.231,HS12,meat
6218,2016,842,757,30381,35.214,5.241,HS12,meat
6219,2016,842,764,30381,1201.007,336.497,HS12,meat
6220,2016,842,780,30381,0.046,0.01,HS12,meat
6221,2016,842,780,30382,42.067,27.177,HS12,meat
6222,2016,842,784,30381,17.101,11.282,HS12,meat
6223,2016,842,784,30382,4.616,1.978,HS12,meat
6224,2016,842,826,30281,358.429,62.775,HS12,meat
6225,2016,842,826,30381,1451.717,341.596,HS12,meat
6226,2016,842,826,30382,74.814,48.227,HS12,meat
6227,2016,858,76,30381,6203.319,2836.107,HS12,meat
6228,2016,858,152,30382,0.822,0.514,HS12,meat
6229,2016,858,156,30382,3.246,2.365,HS12,meat
6230,2016,858,170,30381,8.914,4,HS12,meat
6231,2016,858,344,30381,377.181,202.021,HS12,meat
6232,2016,858,410,30382,209.346,40.096,HS12,meat
6233,2016,858,604,30381,44.857,22.953,HS12,meat
6234,2016,862,251,30282,4.841,1.52,HS12,meat
6235,2016,887,144,30381,971.816,           NA,HS12,meat
6236,2016,887,528,30381,30.823,10,HS12,meat
6237,2016,887,784,30281,0.177,0.088,HS12,meat
6238,2017,8,688,30282,0.528,0.107,HS12,meat
6239,2017,12,788,30281,6.201,5.38,HS12,meat
6240,2017,24,410,30282,89.2,31.12,HS12,meat
6241,2017,24,410,30382,194.432,168.526,HS12,meat
6242,2017,24,620,30381,164.056,72.094,HS12,meat
6243,2017,32,76,30381,29.35,11.6,HS12,meat
6244,2017,32,156,30382,1663.357,1223.472,HS12,meat
6245,2017,32,251,30382,981.012,263.614,HS12,meat
6246,2017,32,344,30381,180.915,21.708,HS12,meat
6247,2017,32,360,30381,85.562,20.413,HS12,meat
6248,2017,32,380,30381,34.41,11.741,HS12,meat
6249,2017,32,392,30381,55.985,0.489,HS12,meat
6250,2017,32,392,30382,696.45,191.962,HS12,meat
6251,2017,32,410,30382,23755.854,7996.684,HS12,meat
6252,2017,32,440,30382,12.518,21.266,HS12,meat
6253,2017,32,620,30382,5.212,2,HS12,meat
6254,2017,32,643,30382,0.129,0.118,HS12,meat
6255,2017,32,702,30381,14.477,8.198,HS12,meat
6256,2017,32,724,30382,16.373,15.711,HS12,meat
6257,2017,32,784,30382,10.501,0.416,HS12,meat
6258,2017,32,804,30382,8.834,7.888,HS12,meat
6259,2017,36,344,30281,5.232,0.089,HS12,meat
6260,2017,36,608,30282,0.147,0.013,HS12,meat
6261,2017,36,608,30381,56.161,51.972,HS12,meat
6262,2017,40,276,30281,0.165,0.011,HS12,meat
6263,2017,40,276,30381,0.102,0.009,HS12,meat
6264,2017,40,380,30381,2.147,0.192,HS12,meat
6265,2017,40,528,30281,0.952,0.168,HS12,meat
6266,2017,40,528,30282,0.002,0.001,HS12,meat
6267,2017,40,528,30382,4.243,1.944,HS12,meat
6268,2017,50,156,30382,23.8,30.56,HS12,meat
6269,2017,50,344,30381,392.191,40.283,HS12,meat
6270,2017,56,100,30382,1.263,0.211,HS12,meat
6271,2017,56,251,30281,68.017,106.735,HS12,meat
6272,2017,56,251,30282,369.831,156.09,HS12,meat
6273,2017,56,251,30381,0.509,0.17,HS12,meat
6274,2017,56,251,30382,25.522,6.168,HS12,meat
6275,2017,56,276,30281,0.145,0.027,HS12,meat
6276,2017,56,276,30282,2.661,0.292,HS12,meat
6277,2017,56,276,30382,18.626,3.955,HS12,meat
6278,2017,56,372,30282,2.632,4.957,HS12,meat
6279,2017,56,380,30281,6.788,1.05,HS12,meat
6280,2017,56,380,30282,22.374,2.91,HS12,meat
6281,2017,56,440,30382,0.023,0.015,HS12,meat
6282,2017,56,442,30281,0.822,0.105,HS12,meat
6283,2017,56,442,30282,0.325,0.035,HS12,meat
6284,2017,56,442,30382,75.168,7.332,HS12,meat
6285,2017,56,528,30281,130.67,170.2,HS12,meat
6286,2017,56,528,30282,291.549,266.71,HS12,meat
6287,2017,56,528,30382,368.343,15.804,HS12,meat
6288,2017,56,616,30382,0.107,0.023,HS12,meat
6289,2017,56,724,30281,0.048,0.036,HS12,meat
6290,2017,56,724,30282,0.196,0.028,HS12,meat
6291,2017,56,826,30281,0.098,0.201,HS12,meat
6292,2017,56,826,30282,1.952,1.027,HS12,meat
6293,2017,60,842,30282,0.02,0.001,HS12,meat
6294,2017,70,499,30381,1.803,0.252,HS12,meat
6295,2017,70,807,30381,0.896,0.126,HS12,meat
6296,2017,76,124,30281,0.319,0.053,HS12,meat
6297,2017,76,410,30381,22.474,10.88,HS12,meat
6298,2017,76,410,30382,1713.081,570.708,HS12,meat
6299,2017,76,620,30381,87.649,6.826,HS12,meat
6300,2017,76,620,30382,0.229,0.06,HS12,meat
6301,2017,76,724,30381,0.755,0.358,HS12,meat
6302,2017,76,724,30382,10.416,3.72,HS12,meat
6303,2017,84,222,30381,646.912,349.577,HS12,meat
6304,2017,84,410,30381,11.386,3.999,HS12,meat
6305,2017,84,490,30381,1.163,0.23,HS12,meat
6306,2017,84,620,30381,336.118,219.71,HS12,meat
6307,2017,86,702,30381,40.372,49.42,HS12,meat
6308,2017,100,276,30381,2.888,0.405,HS12,meat
6309,2017,100,300,30281,1.513,0.67,HS12,meat
6310,2017,100,528,30281,0.008,0.001,HS12,meat
6311,2017,100,528,30282,0.001,           NA,HS12,meat
6312,2017,100,528,30382,0.042,0.019,HS12,meat
6313,2017,100,642,30281,0.567,0.174,HS12,meat
6314,2017,100,642,30381,1.94,0.625,HS12,meat
6315,2017,100,642,30382,1.165,0.2,HS12,meat
6316,2017,104,458,30382,5.703,3.724,HS12,meat
6317,2017,104,764,30382,41.216,37.585,HS12,meat
6318,2017,124,56,30382,293.277,43.428,HS12,meat
6319,2017,124,156,30381,3.76,0.98,HS12,meat
6320,2017,124,251,30382,94.7,23.388,HS12,meat
6321,2017,124,344,30381,57.349,4.24,HS12,meat
6322,2017,124,410,30281,0.974,0.241,HS12,meat
6323,2017,124,410,30382,520.25,152.001,HS12,meat
6324,2017,124,442,30382,7.335,2.176,HS12,meat
6325,2017,124,757,30382,1.836,0.396,HS12,meat
6326,2017,124,826,30381,26.699,9.87,HS12,meat
6327,2017,124,842,30281,208.065,41.818,HS12,meat
6328,2017,124,842,30381,34.102,17.244,HS12,meat
6329,2017,124,842,30382,6.281,3.994,HS12,meat
6330,2017,144,124,30281,0.33,0.074,HS12,meat
6331,2017,144,124,30282,0.685,0.265,HS12,meat
6332,2017,144,251,30281,3.499,0.807,HS12,meat
6333,2017,144,251,30282,0.601,0.143,HS12,meat
6334,2017,144,398,30281,0.125,0.013,HS12,meat
6335,2017,144,643,30281,5.115,0.603,HS12,meat
6336,2017,144,643,30282,1.609,0.162,HS12,meat
6337,2017,144,826,30281,3.817,0.56,HS12,meat
6338,2017,152,410,30382,120.786,31.321,HS12,meat
6339,2017,156,12,30381,70.17,47.715,HS12,meat
6340,2017,156,36,30381,1988.379,213.92,HS12,meat
6341,2017,156,76,30381,1348.208,522.148,HS12,meat
6342,2017,156,144,30381,313.336,107.02,HS12,meat
6343,2017,156,214,30381,0.717,0.3,HS12,meat
6344,2017,156,251,30381,2.778,0.21,HS12,meat
6345,2017,156,251,30382,0.625,0.087,HS12,meat
6346,2017,156,288,30282,0.177,0.438,HS12,meat
6347,2017,156,392,30381,5096.281,76.406,HS12,meat
6348,2017,156,392,30382,3022.79,675.436,HS12,meat
6349,2017,156,410,30282,1787.422,293.9,HS12,meat
6350,2017,156,410,30381,963.677,159.888,HS12,meat
6351,2017,156,410,30382,111.044,57.086,HS12,meat
6352,2017,156,458,30381,70.837,2.634,HS12,meat
6353,2017,156,490,30381,129.679,70.567,HS12,meat
6354,2017,156,504,30381,80.779,40.439,HS12,meat
6355,2017,156,608,30381,133.255,64.05,HS12,meat
6356,2017,156,643,30381,638.375,176.855,HS12,meat
6357,2017,156,702,30281,259.614,8.33,HS12,meat
6358,2017,156,702,30282,0.397,0.01,HS12,meat
6359,2017,156,702,30381,265.153,4.2,HS12,meat
6360,2017,156,704,30381,76.827,38.631,HS12,meat
6361,2017,156,704,30382,21.58,6.501,HS12,meat
6362,2017,156,764,30381,1281.583,623.654,HS12,meat
6363,2017,156,858,30381,90.3,100.95,HS12,meat
6364,2017,188,76,30381,27.244,24.349,HS12,meat
6365,2017,188,344,30381,16.698,17.48,HS12,meat
6366,2017,188,484,30381,318.556,161.018,HS12,meat
6367,2017,191,40,30282,0.01,0.002,HS12,meat
6368,2017,191,40,30382,0.051,0.014,HS12,meat
6369,2017,191,70,30281,0.224,0.069,HS12,meat
6370,2017,191,70,30282,0.109,0.018,HS12,meat
6371,2017,191,348,30381,0.019,0.009,HS12,meat
6372,2017,191,380,30281,1690.278,77.928,HS12,meat
6373,2017,191,380,30282,73.608,35.587,HS12,meat
6374,2017,191,380,30381,0.012,0.008,HS12,meat
6375,2017,191,380,30382,1.006,0.127,HS12,meat
6376,2017,191,528,30281,0.06,0.013,HS12,meat
6377,2017,191,528,30282,0.439,0.319,HS12,meat
6378,2017,191,528,30381,0.02,0.005,HS12,meat
6379,2017,191,688,30281,0.052,0.007,HS12,meat
6380,2017,191,703,30381,0.234,0.057,HS12,meat
6381,2017,191,705,30281,17.606,2.08,HS12,meat
6382,2017,191,705,30282,8.152,3.345,HS12,meat
6383,2017,191,705,30381,4.863,2.812,HS12,meat
6384,2017,191,705,30382,0.096,0.03,HS12,meat
6385,2017,196,528,30381,0.01,0.004,HS12,meat
6386,2017,196,705,30281,1.289,0.088,HS12,meat
6387,2017,196,705,30381,6.622,0.554,HS12,meat
6388,2017,203,251,30381,12.528,1.08,HS12,meat
6389,2017,203,440,30381,3.2,0.97,HS12,meat
6390,2017,203,528,30281,0.334,0.057,HS12,meat
6391,2017,203,528,30282,0.037,0.01,HS12,meat
6392,2017,203,528,30381,0.221,0.113,HS12,meat
6393,2017,203,528,30382,1.575,0.721,HS12,meat
6394,2017,203,703,30281,3.958,0.777,HS12,meat
6395,2017,203,703,30282,0.088,0.006,HS12,meat
6396,2017,203,703,30381,28.874,15.114,HS12,meat
6397,2017,203,703,30382,7.224,1.5,HS12,meat
6398,2017,208,40,30281,1.111,0.1,HS12,meat
6399,2017,208,40,30282,0.067,0.012,HS12,meat
6400,2017,208,56,30281,3.389,3.389,HS12,meat
6401,2017,208,56,30282,10.22,5.121,HS12,meat
6402,2017,208,100,30382,4.52,1.056,HS12,meat
6403,2017,208,233,30282,0.054,0.01,HS12,meat
6404,2017,208,251,30281,2.48,1.729,HS12,meat
6405,2017,208,251,30282,68.062,10.482,HS12,meat
6406,2017,208,276,30281,15.335,6.739,HS12,meat
6407,2017,208,276,30282,15.438,1.633,HS12,meat
6408,2017,208,300,30381,92.592,41.39,HS12,meat
6409,2017,208,348,30381,24.352,15.2,HS12,meat
6410,2017,208,352,30282,0.192,0.139,HS12,meat
6411,2017,208,380,30281,479.22,62.348,HS12,meat
6412,2017,208,380,30282,87.939,7.507,HS12,meat
6413,2017,208,380,30381,8.968,1.292,HS12,meat
6414,2017,208,380,30382,35.662,7.223,HS12,meat
6415,2017,208,498,30281,0.04,0.005,HS12,meat
6416,2017,208,528,30281,24.361,0.382,HS12,meat
6417,2017,208,528,30282,2.18,4.062,HS12,meat
6418,2017,208,528,30381,360.76,15.485,HS12,meat
6419,2017,208,528,30382,1.301,0.593,HS12,meat
6420,2017,208,579,30281,0.097,0.006,HS12,meat
6421,2017,208,616,30382,0.026,0.106,HS12,meat
6422,2017,208,620,30382,23.905,9.001,HS12,meat
6423,2017,208,642,30281,0.28,0.237,HS12,meat
6424,2017,208,703,30381,5.219,3,HS12,meat
