Class,Superorder,Order,Family,Genus,species_binomial,EDGE.Scientific.name,OldRLCategory,OldRLYear,GSTPRLCategory,GSTRLYear,MaxLinearDimension,MeasurementType,BodySizeClass,length.weight.a,length.weight.b,mass_50,mass_75,mass_max
Elasmobranchii,Batoidea,Myliobatiformes,Potamotrygonidae,Paratrygon,Paratrygon aiereba,,DD,2004,In Progress,2021,130,DW,medium,0.0113,3,3103.2625,10473.51094,24826.1
Elasmobranchii,Batoidea,Myliobatiformes,Potamotrygonidae,Plesiotrygon,Plesiotrygon iwamae,,DD,2003,In Progress,2021,65,DW,medium,0.0113,3,387.9078125,1309.188867,3103.2625
Elasmobranchii,Batoidea,Myliobatiformes,Potamotrygonidae,Plesiotrygon,Plesiotrygon nana,,NE,NA,In Progress,2021,65,DW,medium,0.0113,3,387.9078125,1309.188867,3103.2625
Elasmobranchii,Batoidea,Myliobatiformes,Potamotrygonidae,Potamotrygon,Potamotrygon brachyura,,DD,2003,In Progress,2021,95,DW,large,0.0113,3,1211.042188,4087.267383,9688.3375
Elasmobranchii,Batoidea,Myliobatiformes,Potamotrygonidae,Potamotrygon,Potamotrygon falkneri,,DD,2004,In Progress,2021,48.5,DW,small,0.0113,3,161.1438266,543.8604146,1289.150613
Elasmobranchii,Batoidea,Myliobatiformes,Potamotrygonidae,Potamotrygon,Potamotrygon histrix,,DD,2003,In Progress,2021,40,DW,small,0.0113,3,90.4,305.1,723.2
Elasmobranchii,Batoidea,Myliobatiformes,Potamotrygonidae,Potamotrygon,Potamotrygon magdalenae,,LC,2014,In Progress,2021,35,DW,small,0.0113,3,60.5609375,204.3931641,484.4875
Elasmobranchii,Batoidea,Myliobatiformes,Potamotrygonidae,Potamotrygon,Potamotrygon motoro,,DD,2005,In Progress,2021,50,DW,small,0.0113,3,176.5625,595.8984375,1412.5
Elasmobranchii,Batoidea,Myliobatiformes,Potamotrygonidae,Potamotrygon,Potamotrygon scobina,,DD,2004,In Progress,2021,54.7,DW,medium,0.0113,3,231.1800937,780.2328164,1849.44075
Elasmobranchii,Batoidea,Myliobatiformes,Potamotrygonidae,Potamotrygon,Potamotrygon tatianae,,NE,NA,In Progress,2021,36.2,DW,small,0.0113,3,67.0060733,226.1454974,536.0485864
Elasmobranchii,Batoidea,Myliobatiformes,Potamotrygonidae,Potamotrygon,Potamotrygon tigrina,,EN,2014,In Progress,2021,40,DW,small,0.0113,3,90.4,305.1,723.2
Elasmobranchii,Batoidea,Myliobatiformes,Potamotrygonidae,Potamotrygon,Potamotrygon yepezi,,DD,2004,In Progress,2021,40,DW,small,0.0113,3,90.4,305.1,723.2
Elasmobranchii,Batoidea,Myliobatiformes,Potamotrygonidae,Styracura,Styracura pacifica,Himantura pacifica,NE,NA,VU,2020,89,DW,medium,0.0113,3,995.7687125,3360.719405,7966.1497
Elasmobranchii,Batoidea,Myliobatiformes,Potamotrygonidae,Styracura,Styracura schmardae,Himantura schmardae,DD,2006,EN,2021,180,DW,large,0.0113,3,8237.7,27802.2375,65901.6
Elasmobranchii,Batoidea,Rhinopristiformes,Pristidae,Anoxypristis,Anoxypristis cuspidata,Anoxypristis cuspidata,CR,2006,EN,2012,350,TL,large,0.0138,2.72,17415.76592,52469.9685,114747.747
Elasmobranchii,Batoidea,Rhinopristiformes,Pristidae,Pristis,Pristis clavata,Pristis clavata,CR,2006,EN,2012,318,TL,large,0.0138,2.72,13417.73668,40424.76363,88405.81918
Elasmobranchii,Batoidea,Rhinopristiformes,Pristidae,Pristis,Pristis pectinata,Pristis pectinata,CR,2006,CR,2012,554,TL,large,0.00171,3.04,45512.91043,156117.661,374339.62
Elasmobranchii,Batoidea,Rhinopristiformes,Pristidae,Pristis,Pristis pristis,Pristis pristis,CR,NA,CR,2013,656,TL,large,0.04,2.56,110330.8671,311523.3859,650629.6041
Elasmobranchii,Batoidea,Rhinopristiformes,Pristidae,Pristis,Pristis zijsron,Pristis zijsron,CR,2006,CR,2012,700,TL,large,0.0138,2.72,114747.747,345710.3579,756041.7092
Elasmobranchii,Selachimorpha,Pristiophoriformes,Pristiophoridae,Pristiophoridae,Pliotrema annae,Pliotrema warreni,NE,NA,DD,2020,98,TL,small,0.04168,2.319,346.3318397,886.8456694,1728.148186
Elasmobranchii,Selachimorpha,Pristiophoriformes,Pristiophoridae,Pristiophoridae,Pliotrema kajae,Pliotrema warreni,NE,NA,DD,2020,143,TL,small,0.04168,2.319,831.8852447,2130.193479,4150.99281
Elasmobranchii,Selachimorpha,Pristiophoriformes,Pristiophoridae,Pliotrema,Pliotrema warreni,Pliotrema warreni,NT,2004,LC,2020,136,TL,small,0.04168,2.319,740.4843409,1896.14484,3694.914887
Elasmobranchii,Selachimorpha,Pristiophoriformes,Pristiophoridae,Pristiophorus,Pristiophorus cirratus,Pristiophorus cirratus,LC,2003,LC,2015,149,TL,small,0.04168,2.319,915.0779842,2343.223621,4566.113123
Elasmobranchii,Selachimorpha,Pristiophoriformes,Pristiophoridae,Pristiophorus,Pristiophorus delicatus,Pristiophorus delicatus,LC,2003,LC,2015,95,TL,small,0.04168,2.319,322.2405507,825.1555418,1607.935971
Elasmobranchii,Selachimorpha,Pristiophoriformes,Pristiophoridae,Pristiophorus,Pristiophorus japonicus,Pristiophorus japonicus,DD,2008,LC,2021,153,TL,medium,0.04168,2.319,973.0576658,2491.691141,4855.42375
Elasmobranchii,Selachimorpha,Pristiophoriformes,Pristiophoridae,Pristiophorus,Pristiophorus lanae,NA,NE,NA,NT,2020,89.5,TL,small,0.04168,2.319,280.6188039,718.5754888,1400.249187
Elasmobranchii,Selachimorpha,Pristiophoriformes,Pristiophoridae,Pristiophorus,Pristiophorus nancyae,Pristiophorus nancyae,NE,NA,LC,2018,62,TL,small,0.04168,2.319,119.7830806,306.7263651,597.7010768
Elasmobranchii,Selachimorpha,Pristiophoriformes,Pristiophoridae,Pristiophorus,Pristiophorus nudipinnis,Pristiophorus nudipinnis,LC,2003,LC,2015,124,TL,small,0.04168,2.319,597.7010768,1530.522322,2982.446062
Elasmobranchii,Selachimorpha,Pristiophoriformes,Pristiophoridae,Pristiophorus,Pristiophorus schroederi,Pristiophorus schroederi,DD,2006,LC,2020,81,TL,small,0.04168,2.319,222.6465188,570.1269083,1110.975468
Elasmobranchii,Selachimorpha,Carcharhiniformes,Proscyllidae,Ctenacis,Ctenacis fehlmanni,Ctenacis fehlmanni,DD,2008,LC,2017,52,TL,small,0.00389,3.12,101.0802825,358.1551293,878.7797352
Elasmobranchii,Selachimorpha,Carcharhiniformes,Proscyllidae,Eridacnis,Eridacnis barbouri,Eridacnis barbouri,DD,2004,LC,2020,34,TL,small,0.00389,3.12,26.85036761,95.13820743,233.4338444
Elasmobranchii,Selachimorpha,Carcharhiniformes,Proscyllidae,Eridacnis,Eridacnis radcliffei,Eridacnis radcliffei,LC,2008,LC,2018,24,TL,small,0.00389,3.12,9.057223589,32.09222418,78.74240506
Elasmobranchii,Selachimorpha,Carcharhiniformes,Proscyllidae,Eridacnis,Eridacnis sinuans,Eridacnis sinuans,LC,2004,LC,2018,37,TL,small,0.00389,3.12,34.95629485,123.8597281,303.9057943
Elasmobranchii,Selachimorpha,Carcharhiniformes,Proscyllidae,Proscyllium,Proscyllium habereri,Proscyllium habereri,DD,2008,VU,2020,65,TL,small,0.00389,3.12,202.7802656,718.5060276,1762.947073
Elasmobranchii,Selachimorpha,Carcharhiniformes,Proscyllidae,Proscyllium,Proscyllium magnificum,Proscyllium magnificum,NE,NA,NT,2020,49,TL,small,0.00389,3.12,83.9745692,297.5449014,730.0647353
Elasmobranchii,Selachimorpha,Lamniformes,Pseudocarchariidae,Pseudocarcharias,Pseudocarcharias kamoharai,Pseudocarcharias kamoharai,NT,2005,LC,2018,122,TL,small,0.00389,3.12,1446.034606,5123.696715,12571.64975
Elasmobranchii,Selachimorpha,Carcharhiniformes,Pseudotriakidae,Gollum,Gollum attenuatus,Gollum attenuatus,LC,2003,LC,2017,110,TL,small,0.0031,3.13,868.3542055,3089.317559,7601.8763
Elasmobranchii,Selachimorpha,Carcharhiniformes,Pseudotriakidae,Gollum,Gollum suluensis,Gollum suluensis,NE,NA,LC,2020,65.2,TL,small,0.0031,3.13,168.9401137,601.0331454,1478.960818
Elasmobranchii,Selachimorpha,Carcharhiniformes,Pseudotriakidae,Planonasus,Planonasus indicus,NA,NE,NA,DD,2020,64,TL,small,0.0017,3.21,115.3401075,423.8705988,1067.300316
Elasmobranchii,Selachimorpha,Carcharhiniformes,Pseudotriakidae,Planonasus,Planonasus parini,Planonasus parini,NE,NA,LC,2017,53,TL,small,0.0017,3.21,62.96050122,231.3774968,582.6053425
Elasmobranchii,Selachimorpha,Carcharhiniformes,Pseudotriakidae,Pseudotriakis,Pseudotriakis microdon,Pseudotriakis microdon,DD,2004,LC,2015,296,TL,large,0.00363,3.12,21434.98466,75950.02223,186353.1609
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Amblyraja,Amblyraja badia,,NA,NA,NA,,99,TL,large,0.0056,3.21,1541.241575,5664.005379,14261.88735
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Amblyraja,Amblyraja doellojuradoi,Amblyraja doellojuradoi,LC,2007,LC,2020,69,TL,medium,0.0056,3.21,483.712513,1777.625468,4476.036386
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Amblyraja,Amblyraja frerichsi,Amblyraja frerichsi,DD,2004,VU,2021,176.2,TL,large,0.0056,3.21,9807.553661,36042.39439,90754.25146
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Amblyraja,Amblyraja georgiana,Amblyraja georgiana,DD,2004,DD,2020,115,TL,large,0.0056,3.21,2492.997302,9161.672224,23068.96417
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Amblyraja,Amblyraja hyperborea,Amblyraja hyperborea,LC,2007,LC,2015,107,TL,large,0.0056,3.21,1977.89698,7268.697727,18302.48052
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Amblyraja,Amblyraja jenseni,Amblyraja jenseni,LC,2008,LC,2020,122,TL,large,0.0056,3.21,3013.677651,11075.15311,27887.08263
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Amblyraja,Amblyraja radiata,Amblyraja radiata,VU,2004,VU,2020,111,TL,large,0.0056,3.21,2225.19719,8177.516788,20590.87437
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Amblyraja,Amblyraja reversa,Amblyraja reversa,DD,2008,DD,2017,60,TL,medium,0.0056,3.21,308.8497504,1135.011328,2857.942855
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Amblyraja,Amblyraja taaf,Amblyraja taaf,DD,2008,DD,2020,113,TL,large,0.0056,3.21,2356.478841,8659.971965,21805.68985
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Beringraja,Beringraja binoculata,Beringraja binoculata,NT,2005,LC,2014,290,TL,large,0.00344,3.266875,39580.15903,148848.9128,380982.39
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Beringraja,Beringraja cortezensis,Raja cortezensis,DD,2008,LC,2020,39,TL,small,0.00344,3.266875,56.35601338,211.9377871,542.4598889
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Beringraja,Beringraja inornata,Raja inornata,DD,2008,LC,2014,76,TL,medium,0.00344,3.266875,498.3264966,1874.054047,4796.686632
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Beringraja,Beringraja pulchra,Beringraja pulchra,VU,2004,EN,2021,115,TL,large,0.00344,3.266875,1928.294368,7251.727308,18560.97132
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Beringraja,Beringraja rhina,Raja rhina,LC,2008,LC,2020,204,TL,large,0.00344,3.266875,12543.07817,47170.69343,120734.53
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Beringraja,Beringraja stellulata,Raja stellulata,LC,2008,LC,2014,71.7,TL,medium,0.00344,3.266875,411.9838741,1549.345764,3965.587932
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Breviraja,Breviraja claramaculata,Breviraja claramaculata,DD,2008,LC,2020,29,TL,small,0.00302,3.24,17.49199201,65.06912243,165.2633135
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Breviraja,Breviraja colesi,Breviraja colesi,DD,2008,LC,2020,40,TL,small,0.00302,3.24,49.58429342,184.4504879,468.4694932
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Breviraja,Breviraja mouldi,Breviraja spinosa,DD,NA,LC,2020,41,TL,small,0.00302,3.24,53.71424216,199.8136403,507.4890065
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Breviraja,Breviraja nigriventralis,Breviraja nigriventralis,DD,2008,LC,2020,44,TL,small,0.00302,3.24,67.52373065,251.1840787,637.960243
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Breviraja,Breviraja spinosa,Breviraja spinosa,DD,2008,LC,2020,33,TL,small,0.00302,3.24,26.58611765,98.89870424,251.1840787
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dactylobatus,Dactylobatus armatus,Dactylobatus armatus,DD,2008,LC,2020,32,TL,small,0.00302,3.24,24.06332777,89.51408281,227.3489081
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dactylobatus,Dactylobatus clarkii,Dactylobatus clarkii,DD,2008,LC,2020,75,TL,medium,0.00302,3.24,380.0740778,1413.851932,3590.917573
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dentiraja australis,Dipturus australis,VU,2007,NT,2021,55,TL,medium,0.00302,3.24,139.1377163,517.5836517,1314.564975
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dentiraja cerva,Dipturus cerva,NT,2008,NT,2021,66,TL,medium,0.00302,3.24,251.1840787,934.3891514,2373.172429
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dentiraja confusa,Dipturus confusus,NE,NA,CR,2015,70,TL,medium,0.00302,3.24,303.9396833,1130.63672,2871.604284
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dentiraja endeavouri,Dipturus endeavouri,NT,2011,NT,2021,37,TL,small,0.00302,3.24,38.516192,143.2778389,363.8987208
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dentiraja falloarga,Dipturus falloargus,DD,2010,DD,2015,49,TL,small,0.00302,3.24,95.69848363,355.9924076,904.153655
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dentiraja,Dentiraja flindersi,Dentiraja flindersi,DD,2010,DD,2015,33,TL,small,0.00302,3.24,26.58611765,98.89870424,251.1840787
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dentiraja healdi,Dipturus healdi,DD,2010,LC,2015,72,TL,medium,0.00302,3.24,332.9868211,1238.690266,3146.039937
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dentiraja,Dentiraja lemprieri,Dentiraja lemprieri,LC,2008,LC,2015,55,TL,medium,0.00302,3.24,139.1377163,517.5836517,1314.564975
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dentiraja,Dentiraja oculus,Dipturus oculus,LC,2010,LC,2015,55.7,TL,medium,0.00302,3.24,144.9574663,539.2327596,1369.549631
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dentiraja polyommata,Dipturus polyommata,LC,2011,LC,2015,38,TL,small,0.00302,3.24,41.99219824,156.2083659,396.7398237
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus acrobelus,Dipturus acrobelus,LC,2010,LC,2015,137,TL,large,0.00282,3.25,2607.61497,9739.576152,24807.95421
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus amphispinus,NA,NE,NA,DD,2020,90,TL,medium,0.00282,3.25,665.5639309,2485.915545,6331.946897
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus apricus,Dipturus apricus,LC,2010,LC,2015,77,TL,medium,0.00282,3.25,400.8634679,1497.245688,3813.677505
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus argentinensis,Zearaja argentinensis,NE,NA,DD,2020,125,TL,large,0.00282,3.25,1935.794113,7230.290663,18416.48106
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus batis,Dipturus batis,CR,2006,CR,2021,143,TL,large,0.00282,3.25,2997.393383,11195.41859,28516.1723
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus brevicaudatus,Zearaja chilensis,NE,NA,VU,2021,119,TL,large,0.00282,3.25,1649.792204,6162.05881,15695.55701
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus bullisi,Dipturus bullisi,DD,2008,LC,2020,77,TL,medium,0.00282,3.25,400.8634679,1497.245688,3813.677505
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus campbelli,Dipturus campbelli,NT,2004,NT,2020,66,TL,medium,0.00282,3.25,242.8954687,907.2270795,2310.824156
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus canutus,Dipturus canutus,NE,NA,EN,2015,90,TL,medium,0.00282,3.25,665.5639309,2485.915545,6331.946897
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus chilensis,Zearaja chilensis,VU,2007,EN,2020,210,TL,large,0.00282,3.25,10449.95283,39031.11179,99417.2661
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus chinensis,Raja chinensis,NE,NA,VU,2020,68,TL,medium,0.00282,3.25,267.6428148,999.6596913,2546.261917
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus crosnieri,Dipturus crosnieri,VU,2006,VU,2018,61,TL,medium,0.00282,3.25,188.0284588,702.295973,1788.838248
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus doutrei,Dipturus doutrei,DD,2008,LC,2021,115,TL,large,0.00282,3.25,1476.282949,5513.99281,14044.84949
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus ecuadoriensis,Dipturus ecuadoriensis,DD,2007,DD,2020,39,TL,small,0.00282,3.25,43.94015608,164.118745,418.03157
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus garricki,Dipturus garricki,DD,2008,LC,2020,107,TL,large,0.00282,3.25,1167.881825,4362.098738,11110.82701
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus gigas,Dipturus gigas,DD,2004,NT,2021,186,TL,large,0.00282,3.25,7043.989357,26309.66287,67014.09809
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus grahamorum,Dipturus grahami,LC,2011,LC,2015,64,TL,medium,0.00282,3.25,219.7791745,820.8865308,2090.903665
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus gudgeri,Dipturus gudgeri,NT,2008,NT,2015,184,TL,large,0.00282,3.25,6800.79286,25401.31143,64700.41005
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus innominatus,Dipturus innominatus,NT,2003,LC,2017,240,TL,large,0.00282,3.25,16128.28384,60239.97042,153438.9592
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus intermedius,Dipturus intermedia,NE,NA,CR,2021,254,TL,large,0.00282,3.25,19391.49093,72428.21688,184483.9919
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus johannisdavisi,Dipturus johannisdavesi,DD,2006,DD,2018,54,TL,medium,0.00282,3.25,126.5264555,472.5828246,1203.729289
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus kwangtungensis,Dipturus kwangtungensis,DD,2007,DD,2020,50,TL,medium,0.00282,3.25,98.52674526,368.0024656,937.3496518
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus laevis,Dipturus laevis,EN,2003,LC,2020,163,TL,large,0.00282,3.25,4586.81619,17131.99459,43637.39558
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus lamillai,Zearaja chilensis,NE,NA,LC,2020,155,TL,large,0.00282,3.25,3894.750498,14547.09361,37053.32002
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus lanceorostratus,Dipturus lanceorostratus,DD,2004,DD,2018,82,TL,medium,0.00282,3.25,491.8091933,1836.932655,4678.903935
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus leptocaudus,Dipturus leptocaudus,DD,2004,VU,2020,88,TL,medium,0.00282,3.25,618.686026,2310.824156,5885.966593
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus macrocauda,Dipturus macrocauda,DD,2007,NT,2021,130,TL,large,0.00282,3.25,2198.960952,8213.232355,20920.16008
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus maugeanus,Zearaja maugeana,EN,2005,EN,2015,84,TL,medium,0.00282,3.25,531.8746628,1986.579246,5060.073067
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus melanospilus,Dipturus melanospilus,DD,2010,DD,2015,78,TL,medium,0.00282,3.25,418.03157,1561.369434,3977.008938
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus mennii,Dipturus mennii,VU,2007,CR,2020,167,TL,large,0.00282,3.25,4962.838625,18536.45775,47214.74403
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus nasutus,Zearaja nasutus,LC,2003,LC,2017,90,TL,medium,0.00282,3.25,665.5639309,2485.915545,6331.946897
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus nidarosiensis,Dipturus nidarosiensis,NT,2007,NT,2014,230,TL,large,0.00282,3.25,14044.84949,52458.23586,133617.8795
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus olseni,Dipturus olseni,DD,2008,LC,2020,69,TL,medium,0.00282,3.25,280.6474932,1048.232834,2669.983965
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus oregoni,Dipturus oregoni,DD,2008,LC,2020,144,TL,large,0.00282,3.25,3066.053451,11451.86748,29169.38063
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus oxyrinchus,Dipturus oxyrinchus,NT,2007,NT,2014,150,TL,large,0.00282,3.25,3501.049203,13076.59901,33307.78098
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus pullopunctatus,Dipturus pullopunctata,LC,2004,LC,2020,130,TL,large,0.00282,3.25,2198.960952,8213.232355,20920.16008
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus queenslandicus,Dipturus queenslandicus,DD,2010,DD,2015,76,TL,medium,0.00282,3.25,384.1897707,1434.968571,3655.049671
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus springeri,Dipturus springeri,DD,2008,LC,2018,192,TL,large,0.00282,3.25,7809.632825,29169.38063,74298.16736
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus stenorhynchus,Dipturus stenorhynchus,DD,2004,DD,2018,101,TL,large,0.00282,3.25,968.1576629,3616.118711,9210.719849
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus teevani,Dipturus teevani,DD,2008,LC,2020,84,TL,medium,0.00282,3.25,531.8746628,1986.579246,5060.073067
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus tengu,Dipturus tengu,DD,2007,NT,2021,113,TL,large,0.00282,3.25,1394.461614,5208.385914,13266.42938
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus trachydermus,Dipturus trachydermus,VU,2007,EN,2020,264,TL,large,0.00282,3.25,21984.38823,82112.82176,209151.9272
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus wengi,Dipturus wengi,LC,2010,LC,2015,128,TL,large,0.00282,3.25,2090.903665,7809.632825,19892.14012
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Dipturus,Dipturus wuhanlingi,Dipturus wuhanlingi,DD,2010,DD,2020,100,TL,medium,0.00282,3.25,937.3496518,3501.049203,8917.623002
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Hongeo,Hongeo koreana,Hongeo koreana,DD,2004,CR,2021,84,TL,medium,0.007214,3.190375,1088.804966,3969.604538,9939.136733
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Leucoraja,Leucoraja circularis,Leucoraja circularis,VU,2008,EN,2014,120,TL,large,0.00243,3.264,1547.005846,5811.039458,14861.19938
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Leucoraja,Leucoraja compagnoi,Leucoraja compagnoi,DD,2004,DD,2018,51.7,TL,medium,0.00243,3.264,99.05525046,372.0826075,951.5670741
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Leucoraja,Leucoraja elaineae,NA,NE,NA,DD,2021,33,TL,small,0.00243,3.264,22.88094028,85.94799246,219.8040921
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Leucoraja,Leucoraja erinacea,Leucoraja erinacea,NT,2008,LC,2020,62,TL,medium,0.00243,3.264,179.2300567,673.2443413,1721.760532
Elasmobranchii,Batoidea,Rajiformes,Rajidae,Leucoraja,Leucoraja fullonica,Leucoraja fullonica,NT,2006,VU,2014,120,TL,large,0.00243,3.264,1547.005846,5811.039458,14861.19938
